Sex	gene_id	gene_name	target_id	target_name	corrPower	changeCorr	signTissues	signTissuesN	medianLFC	corrTissuesN	corrTissues	medianLFC_target
Male	ENSMUSG00000120335.1	A630066F11Rik	ENSMUSG00000015757.11	Ppil4	3	1	Kidney, Muscle, Liver, Colon	4	0.7366362505496552	3	Kidney, Muscle, Liver	0.7273597332048753
Male	ENSMUSG00000085241.8	Snhg3	ENSMUSG00000028878.12	Fam76a	3	1	Kidney, Muscle, Liver, Colon	4	0.9274523021022893	3	Kidney, Liver, Colon	0.7257910140475342
Male	ENSMUSG00000104406.2	Gm38014	ENSMUSG00000047909.12	Ankrd16	3	1	Kidney, Muscle, Liver	3	1.5451506291042878	3	Kidney, Muscle, Liver	0.7246029923312781
Male	ENSMUSG00000104449.2	Gm37255	ENSMUSG00000047909.12	Ankrd16	3	1	Kidney, Muscle, Liver	3	0.9984302248541862	3	Kidney, Muscle, Liver	0.7246029923312781
Male	ENSMUSG00000097577.4	6230400D17Rik	ENSMUSG00000034235.18	Usp54	3	1	Kidney, Muscle, Liver	3	1.8373115617115765	3	Kidney, Muscle, Liver	0.7234919378249982
Male	ENSMUSG00000105161.2	Gm42595	ENSMUSG00000029504.6	Ddx51	3	1	Kidney, Muscle, Liver	3	1.2028291994854754	3	Kidney, Muscle, Liver	0.7206973654204247
Male	ENSMUSG00000104973.2	A530041M06Rik	ENSMUSG00000044098.15	Rsbn1	3	1	Kidney, Muscle, Liver	3	0.8294263181199563	3	Kidney, Muscle, Liver	0.7168623622927962
Male	ENSMUSG00000120594.1	ENSMUSG00000120594	ENSMUSG00000020516.16	Rps6kb1	3	1	Kidney, Muscle, Liver	3	1.045854191791833	3	Kidney, Muscle, Liver	0.7145571882691831
Male	ENSMUSG00000103509.2	Gm38372	ENSMUSG00000025907.15	Rb1cc1	3	1	Kidney, Muscle, Liver	3	1.1487710496561985	3	Kidney, Muscle, Liver	0.7097982321333418
Male	ENSMUSG00000107227.2	Gm42559	ENSMUSG00000059866.14	Tnip2	3	1	Kidney, Muscle, Liver	3	1.1201375446405841	3	Kidney, Muscle, Liver	0.7089148167615917
Male	ENSMUSG00000097743.2	Gm16973	ENSMUSG00000079184.11	Mphosph8	3	1	Kidney, Muscle, Liver	3	0.8419351464562788	3	Kidney, Muscle, Liver	0.7063027235118232
Male	ENSMUSG00000107402.3	4732416N19Rik	ENSMUSG00000030313.16	Dennd5b	3	1	Ileon, Kidney, Muscle, Liver	4	0.9773651375215009	3	Ileon, Muscle, Liver	0.7045164289522804
Male	ENSMUSG00000104706.2	Gm43421	ENSMUSG00000029290.13	Zfp326	3	1	Kidney, Muscle, Liver	3	1.1719897675723503	3	Kidney, Muscle, Liver	0.7019287600206275
Male	ENSMUSG00000107605.2	Gm44117	ENSMUSG00000030087.12	Klf15	3	1	Kidney, Muscle, Liver	3	1.93224820108216	3	Kidney, Muscle, Liver	0.7019078917712095
Male	ENSMUSG00000093553.2	Gm20633	ENSMUSG00000028106.14	Rprd2	3	1	Ileon, Kidney, Muscle	3	0.861118804779148	3	Ileon, Kidney, Muscle	0.6942790834553141
Male	ENSMUSG00000121472.1	ENSMUSG00000121472	ENSMUSG00000028106.14	Rprd2	3	1	Ileon, Kidney, Muscle, Colon	4	4.654502531107905	3	Ileon, Kidney, Muscle	0.6942790834553141
Female	ENSMUSG00000042579.4	4632404H12Rik	ENSMUSG00000027936.19	Crtc2	3	1	Kidney, Muscle, Liver	3	0.7773603261641607	3	Kidney, Muscle, Liver	0.6927074750975136
Male	ENSMUSG00000104706.2	Gm43421	ENSMUSG00000029287.15	Tgfbr3	3	1	Kidney, Muscle, Liver	3	1.1719897675723503	3	Kidney, Muscle, Liver	0.685831144177106
Male	ENSMUSG00000121107.1	9330133O14Rik	ENSMUSG00000031812.17	Map1lc3b	3	1	Kidney, Muscle, Liver	3	0.8428915509659712	3	Kidney, Muscle, Liver	0.6816408428017361
Male	ENSMUSG00000107706.2	Gm44022	ENSMUSG00000039958.18	Etfbkmt	3	1	Ileon, Kidney, Muscle, Heart	4	1.270298889170057	3	Kidney, Muscle, Heart	0.6754668483115119
Male	ENSMUSG00000108368.2	Gm45053	ENSMUSG00000053470.14	Kdm3a	3	1	Kidney, Muscle, Liver	3	1.2954839842232184	3	Kidney, Muscle, Liver	0.6749482906459394
Male	ENSMUSG00000120312.1	ENSMUSG00000120312	ENSMUSG00000060938.15	Rpl26	3	1	Kidney, Muscle, Liver, Colon	4	2.1892425257013572	3	Kidney, Muscle, Liver	0.6723783437798908
Female	ENSMUSG00000097743.2	Gm16973	ENSMUSG00000021938.13	Pspc1	3	1	Kidney, Muscle, Liver	3	0.6921388174709909	3	Kidney, Muscle, Liver	0.6526087526877697
Male	ENSMUSG00000042579.4	4632404H12Rik	ENSMUSG00000042520.17	Ubap2l	3	1	Kidney, Muscle, Liver	3	0.6948734172498539	3	Kidney, Muscle, Liver	0.651009672099368
Male	ENSMUSG00000108394.2	Gm45477	ENSMUSG00000042520.17	Ubap2l	3	1	Kidney, Muscle, Liver	3	0.9533239492079597	3	Kidney, Muscle, Liver	0.651009672099368
Male	ENSMUSG00000048603.10	Gm9828	ENSMUSG00000041747.4	Utp15	3	1	Kidney, Muscle, Liver	3	0.8791314518619102	3	Kidney, Muscle, Liver	0.6501737401376777
Male	ENSMUSG00000097346.2	Rps18-ps4	ENSMUSG00000041747.4	Utp15	3	1	Kidney, Muscle, Liver	3	0.8214357252885911	3	Kidney, Muscle, Liver	0.6501737401376777
Male	ENSMUSG00000114598.2	D130062J10Rik	ENSMUSG00000041747.4	Utp15	3	1	Ileon, Kidney, Muscle, Liver	4	1.6370001637678242	3	Kidney, Muscle, Liver	0.6501737401376777
Male	ENSMUSG00000105272.2	Gm43071	ENSMUSG00000056260.16	Lrif1	3	1	Kidney, Muscle, Liver	3	1.2095499481424739	3	Kidney, Muscle, Liver	0.6299930751830288
Male	ENSMUSG00000102964.2	9430034N14Rik	ENSMUSG00000033684.15	Qsox1	3	1	Kidney, Muscle, Liver	3	1.0557815000301745	3	Kidney, Muscle, Liver	0.6259707644874568
Female	ENSMUSG00000080727.4	C920021L13Rik	ENSMUSG00000028104.15	Polr3gl	3	1	Kidney, Muscle, Liver, Heart	4	1.8111425074136192	3	Kidney, Muscle, Liver	0.6241786827200417
Male	ENSMUSG00000085829.3	Gm4285	ENSMUSG00000022009.2	Nufip1	3	1	Kidney, Muscle, Liver, Colon	4	0.9572426262158805	3	Kidney, Muscle, Liver	0.6147115977345969
Male	ENSMUSG00000067870.6	Rpl31-ps8	ENSMUSG00000052560.16	Cpne8	3	1	Kidney, Muscle, Liver	3	0.6867354695710325	3	Kidney, Muscle, Liver	0.6125599052387285
Male	ENSMUSG00000042579.4	4632404H12Rik	ENSMUSG00000068917.13	Clk2	3	1	Kidney, Muscle, Liver	3	0.6948734172498539	3	Kidney, Muscle, Liver	0.6096490243654922
Male	ENSMUSG00000117869.2	Snhg4	ENSMUSG00000037236.17	Matr3	3	1	Kidney, Muscle, Liver	3	1.0402525236790738	3	Kidney, Muscle, Liver	0.5959399428164315
Male	ENSMUSG00000120029.1	ENSMUSG00000120029	ENSMUSG00000037236.17	Matr3	3	1	Kidney, Muscle, Liver, Heart	4	1.0460076414027193	3	Kidney, Muscle, Liver	0.5959399428164315
Male	ENSMUSG00000098708.9	Gm27252	ENSMUSG00000030521.12	Mphosph10	3	1	Ileon, Kidney, Muscle, Liver, Heart	5	2.9761388432676923	3	Kidney, Muscle, Liver	0.593687802465757
Male	ENSMUSG00000108526.2	Gm45828	ENSMUSG00000030096.9	Slc6a6	3	1	Ileon, Kidney, Muscle	3	2.089218765274419	3	Ileon, Kidney, Muscle	0.5771008987809126
Male	ENSMUSG00000097462.9	9530026P05Rik	ENSMUSG00000005893.15	Nr2c2	3	1	Kidney, Muscle, Liver, Heart	4	1.485906544414251	3	Muscle, Liver, Heart	0.5739719391517438
Male	ENSMUSG00000087396.9	4933407K13Rik	ENSMUSG00000031200.17	Mtcp1	3	1	Ileon, Kidney, Muscle, Liver	4	0.6335938943330051	3	Kidney, Muscle, Liver	0.5731284580831039
Male	ENSMUSG00000087177.9	E130307A14Rik	ENSMUSG00000019841.16	Rev3l	3	1	Ileon, Kidney, Muscle, Liver	4	0.9944891638788846	3	Kidney, Muscle, Liver	0.5714397239048344
Male	ENSMUSG00000103507.2	Gm38375	ENSMUSG00000032410.14	Xrn1	3	1	Ileon, Kidney, Liver	3	1.1831271310217821	3	Ileon, Kidney, Liver	0.569165793833699
Male	ENSMUSG00000074024.7	4632427E13Rik	ENSMUSG00000041328.17	Pcf11	3	1	Kidney, Muscle, Liver	3	1.360633448978762	3	Kidney, Muscle, Liver	0.561188942456379
Male	ENSMUSG00000087412.6	Gm15501	ENSMUSG00000041328.17	Pcf11	3	1	Kidney, Muscle, Liver	3	1.4682410256186351	3	Kidney, Muscle, Liver	0.561188942456379
Male	ENSMUSG00000110282.2	B930086L07Rik	ENSMUSG00000030967.16	Zranb1	3	1	Kidney, Muscle, Liver, Heart	4	1.4771390887476823	3	Kidney, Muscle, Liver	0.5591898803293739
Female	ENSMUSG00000096981.3	Gm16845	ENSMUSG00000038895.17	Zfp653	3	1	Kidney, Muscle, Liver	3	1.1331140024915405	3	Kidney, Muscle, Liver	0.5583815699558168
Male	ENSMUSG00000103183.2	Gm37090	ENSMUSG00000029033.17	Acap3	3	1	Ileon, Kidney, Liver	3	0.9514459625921327	3	Ileon, Kidney, Liver	0.5539213399430397
Male	ENSMUSG00000104044.2	Gm37566	ENSMUSG00000026319.14	Relch	3	1	Kidney, Muscle, Liver	3	0.9338286134093097	3	Kidney, Muscle, Liver	0.5506796796768805
Male	ENSMUSG00000107362.2	Gm40309	ENSMUSG00000047215.15	Rpl9	3	1	Kidney, Muscle, Liver	3	1.469675666625438	3	Kidney, Muscle, Liver	0.5500407188643468
Male	ENSMUSG00000084846.2	A730011C13Rik	ENSMUSG00000015748.14	Prpf3	3	1	Ileon, Kidney, Muscle, Liver	4	1.357800054470862	3	Kidney, Muscle, Liver	0.5499248679157263
Male	ENSMUSG00000085956.3	4930481B07Rik	ENSMUSG00000015748.14	Prpf3	3	1	Kidney, Muscle, Liver, Colon	4	1.610668269873802	3	Kidney, Muscle, Liver	0.5499248679157263
Male	ENSMUSG00000100876.2	2810454H06Rik	ENSMUSG00000032652.14	Crebl2	3	1	Kidney, Muscle, Liver	3	1.223675721965732	3	Kidney, Muscle, Liver	0.5494563967923416
Male	ENSMUSG00000107165.2	Gm43747	ENSMUSG00000029227.16	Fip1l1	3	1	Kidney, Muscle, Liver	3	1.0576306277978087	3	Kidney, Muscle, Liver	0.5490796302537866
Male	ENSMUSG00000103937.2	Gm37186	ENSMUSG00000022529.12	Zfp263	3	1	Kidney, Muscle, Liver	3	1.7204291759978454	3	Kidney, Muscle, Liver	0.5321663446499701
Male	ENSMUSG00000117494.2	Gm49970	ENSMUSG00000044252.19	Osbpl1a	3	1	Kidney, Muscle, Liver	3	2.2135854919330296	3	Kidney, Muscle, Liver	0.5278079293864837
Male	ENSMUSG00000091994.3	E130317F20Rik	ENSMUSG00000069565.13	Dazap1	3	1	Ileon, Kidney, Muscle, Liver	4	0.9458564093987698	3	Kidney, Muscle, Liver	0.5245349172392942
Male	ENSMUSG00000100755.2	Rps23-ps1	ENSMUSG00000058174.8	Gm5148	3	1	Kidney, Muscle, Liver	3	0.6998144094788953	3	Kidney, Muscle, Liver	0.5173740156172015
Male	ENSMUSG00000044471.14	Lncpint	ENSMUSG00000029782.21	Tmem209	3	1	Ileon, Kidney, Muscle, Liver	4	1.289363569903576	3	Kidney, Muscle, Liver	0.5092103276258627
Male	ENSMUSG00000097998.2	Gm27019	ENSMUSG00000029782.21	Tmem209	3	1	Kidney, Muscle, Liver	3	1.8637185152271964	3	Kidney, Muscle, Liver	0.5092103276258627
Male	ENSMUSG00000103220.2	Gm37728	ENSMUSG00000029782.21	Tmem209	3	1	Kidney, Muscle, Liver	3	1.6010543176135141	3	Kidney, Muscle, Liver	0.5092103276258627
Male	ENSMUSG00000104030.2	5330406M23Rik	ENSMUSG00000029782.21	Tmem209	3	1	Kidney, Muscle, Liver, Heart	4	1.6133272241615835	3	Kidney, Muscle, Liver	0.5092103276258627
Male	ENSMUSG00000120648.1	ENSMUSG00000120648	ENSMUSG00000029782.21	Tmem209	3	1	Kidney, Muscle, Liver	3	1.5576381514888986	3	Kidney, Muscle, Liver	0.5092103276258627
Female	ENSMUSG00000106951.2	5930430L01Rik	ENSMUSG00000066551.13	Hmgb1	3	1	Kidney, Muscle, Liver	3	1.505479052271087	3	Kidney, Muscle, Liver	0.5061384630571213
Male	ENSMUSG00000103497.2	Gm37407	ENSMUSG00000036104.13	Rab3gap1	3	1	Ileon, Kidney, Muscle, Liver	4	0.9791901369680927	3	Kidney, Muscle, Liver	0.5038791841963264
Male	ENSMUSG00000104239.2	Gm37588	ENSMUSG00000036104.13	Rab3gap1	3	1	Kidney, Muscle, Liver	3	1.2531265680495098	3	Kidney, Muscle, Liver	0.5038791841963264
Male	ENSMUSG00000080727.4	C920021L13Rik	ENSMUSG00000019338.14	Zfp687	3	1	Ileon, Kidney, Muscle, Heart	4	1.7463303419146081	3	Ileon, Kidney, Muscle	0.5034758331170396
Male	ENSMUSG00000084846.2	A730011C13Rik	ENSMUSG00000019338.14	Zfp687	3	1	Ileon, Kidney, Muscle, Liver	4	1.357800054470862	3	Ileon, Kidney, Muscle	0.5034758331170396
Male	ENSMUSG00000121472.1	ENSMUSG00000121472	ENSMUSG00000019338.14	Zfp687	3	1	Ileon, Kidney, Muscle, Colon	4	4.654502531107905	3	Ileon, Kidney, Muscle	0.5034758331170396
Male	ENSMUSG00000085829.3	Gm4285	ENSMUSG00000060126.15	Tpt1	3	1	Kidney, Muscle, Liver, Colon	4	0.9572426262158805	3	Kidney, Muscle, Liver	0.5014082438782471
Female	ENSMUSG00000109644.3	0610005C13Rik	ENSMUSG00000063511.12	Snrnp70	3	1	Ileon, Kidney, Muscle, Liver	4	1.106653072816608	3	Kidney, Muscle, Liver	0.49806034389172216
Male	ENSMUSG00000112734.2	Gm47644	ENSMUSG00000058298.11	Mcm9	3	1	Kidney, Muscle, Liver	3	1.5699399394255298	3	Kidney, Muscle, Liver	0.49155411039423225
Male	ENSMUSG00000106951.2	5930430L01Rik	ENSMUSG00000066551.13	Hmgb1	3	1	Ileon, Kidney, Muscle, Liver, Heart	5	1.3395335843292935	3	Kidney, Muscle, Liver	0.4760853172112274
Male	ENSMUSG00000121107.1	9330133O14Rik	ENSMUSG00000000740.13	Rpl13	3	1	Kidney, Muscle, Liver	3	0.8428915509659712	3	Kidney, Muscle, Liver	0.4624291725272809
Male	ENSMUSG00000100876.2	2810454H06Rik	ENSMUSG00000003031.15	Cdkn1b	3	1	Kidney, Muscle, Liver	3	1.223675721965732	3	Kidney, Muscle, Liver	0.4566881529348053
Male	ENSMUSG00000119986.1	ENSMUSG00000119986	ENSMUSG00000038371.16	Sbf2	3	1	Kidney, Muscle, Liver	3	1.3765922767421903	3	Kidney, Muscle, Liver	0.45655358127449586
Male	ENSMUSG00000105388.2	Rpl36a-ps2	ENSMUSG00000028187.11	Rpf1	3	1	Kidney, Muscle, Liver, Heart	4	0.914540481718406	3	Kidney, Muscle, Liver	0.4494696255699528
Male	ENSMUSG00000116626.2	Gm49705	ENSMUSG00000053774.10	Ubxn7	3	1	Kidney, Muscle, Liver	3	1.0537986628984917	3	Kidney, Muscle, Liver	0.44776204648493995
Female	ENSMUSG00000080727.4	C920021L13Rik	ENSMUSG00000028106.14	Rprd2	3	1	Kidney, Muscle, Liver, Heart	4	1.8111425074136192	3	Kidney, Muscle, Liver	0.4451334360069729
Female	ENSMUSG00000084846.2	A730011C13Rik	ENSMUSG00000028106.14	Rprd2	3	1	Kidney, Muscle, Liver	3	1.7961881478588477	3	Kidney, Muscle, Liver	0.4451334360069729
Male	ENSMUSG00000111017.2	Gm48314	ENSMUSG00000032127.10	Vps11	3	1	Ileon, Muscle, Liver	3	0.9984922264747881	3	Ileon, Muscle, Liver	0.44191669982547516
Male	ENSMUSG00000085829.3	Gm4285	ENSMUSG00000034893.10	Cog3	3	1	Kidney, Muscle, Liver, Colon	4	0.9572426262158805	3	Kidney, Muscle, Liver	0.43828568368923887
Male	ENSMUSG00000117869.2	Snhg4	ENSMUSG00000024360.9	Etf1	3	1	Kidney, Muscle, Liver	3	1.0402525236790738	3	Kidney, Muscle, Liver	0.42195197787930716
Male	ENSMUSG00000120029.1	ENSMUSG00000120029	ENSMUSG00000024360.9	Etf1	3	1	Kidney, Muscle, Liver, Heart	4	1.0460076414027193	3	Kidney, Muscle, Liver	0.42195197787930716
Male	ENSMUSG00000103611.2	Gm37195	ENSMUSG00000032407.15	U2surp	3	1	Ileon, Kidney, Muscle, Liver	4	2.220791571179555	3	Kidney, Muscle, Liver	0.4215823071012532
Male	ENSMUSG00000110282.2	B930086L07Rik	ENSMUSG00000039990.17	Edrf1	3	1	Kidney, Muscle, Liver, Heart	4	1.4771390887476823	3	Kidney, Muscle, Liver	0.4092402240422375
Male	ENSMUSG00000121050.1	ENSMUSG00000121050	ENSMUSG00000032405.11	Pias1	3	1	Kidney, Muscle, Liver	3	1.7395899009409117	3	Kidney, Muscle, Liver	0.40584013151962245
Female	ENSMUSG00000097743.2	Gm16973	ENSMUSG00000040123.18	Zmym5	3	1	Kidney, Muscle, Liver	3	0.6921388174709909	3	Kidney, Muscle, Liver	0.40576919235350867
Male	ENSMUSG00000113196.2	D230049E03Rik	ENSMUSG00000021012.17	Zc3h14	3	1	Kidney, Muscle, Liver	3	1.4174365173767784	3	Kidney, Muscle, Liver	0.39964853577112985
Male	ENSMUSG00000097346.2	Rps18-ps4	ENSMUSG00000060739.9	Nsa2	3	1	Kidney, Muscle, Liver	3	0.8214357252885911	3	Kidney, Muscle, Liver	0.3968368765882523
Male	ENSMUSG00000114193.2	Gm48139	ENSMUSG00000060739.9	Nsa2	3	1	Ileon, Kidney, Muscle, Liver	4	1.2993907216660967	3	Kidney, Muscle, Liver	0.3968368765882523
Male	ENSMUSG00000048603.10	Gm9828	ENSMUSG00000021660.15	Btf3	3	1	Kidney, Muscle, Liver	3	0.8791314518619102	3	Kidney, Muscle, Liver	0.39345377432155143
Male	ENSMUSG00000097346.2	Rps18-ps4	ENSMUSG00000021660.15	Btf3	3	1	Kidney, Muscle, Liver	3	0.8214357252885911	3	Kidney, Muscle, Liver	0.39345377432155143
Male	ENSMUSG00000114598.2	D130062J10Rik	ENSMUSG00000021660.15	Btf3	3	1	Ileon, Kidney, Muscle, Liver	4	1.6370001637678242	3	Kidney, Muscle, Liver	0.39345377432155143
Male	ENSMUSG00000087590.4	Epb41l4aos	ENSMUSG00000036501.8	Fam13b	3	1	Ileon, Kidney, Muscle, Liver	4	1.485513347981026	3	Kidney, Muscle, Liver	0.390851406645336
Male	ENSMUSG00000120029.1	ENSMUSG00000120029	ENSMUSG00000036501.8	Fam13b	3	1	Kidney, Muscle, Liver, Heart	4	1.0460076414027193	3	Kidney, Muscle, Liver	0.390851406645336
Male	ENSMUSG00000104969.2	Gm43445	ENSMUSG00000028256.17	Odf2l	3	1	Kidney, Muscle, Liver	3	1.577231612891619	3	Kidney, Muscle, Liver	0.38763907613365806
Male	ENSMUSG00000105388.2	Rpl36a-ps2	ENSMUSG00000028256.17	Odf2l	3	1	Kidney, Muscle, Liver, Heart	4	0.914540481718406	3	Kidney, Muscle, Liver	0.38763907613365806
Female	ENSMUSG00000097462.9	9530026P05Rik	ENSMUSG00000005893.15	Nr2c2	3	1	Ileon, Kidney, Muscle, Liver, Heart	5	0.7524746513441651	3	Kidney, Muscle, Liver	0.37223016945526305
Female	ENSMUSG00000108526.2	Gm45828	ENSMUSG00000005893.15	Nr2c2	3	1	Kidney, Muscle, Liver	3	1.2716324684193916	3	Kidney, Muscle, Liver	0.37223016945526305
Male	ENSMUSG00000091383.3	H2af-ps2	ENSMUSG00000021395.12	Spin1	3	1	Ileon, Kidney, Muscle, Liver, Colon	5	8.754977427373326	3	Kidney, Muscle, Liver	0.36409315259382785
Male	ENSMUSG00000115276.2	9930017N22Rik	ENSMUSG00000022255.17	Mtdh	3	1	Kidney, Muscle, Liver	3	1.0770907082350578	3	Kidney, Muscle, Liver	0.36298607238886405
Female	ENSMUSG00000105388.2	Rpl36a-ps2	ENSMUSG00000028256.17	Odf2l	3	1	Kidney, Muscle, Liver, Heart	4	0.8761140840297508	3	Kidney, Muscle, Liver	0.3602672279741966
Male	ENSMUSG00000020812.20	Snhg16	ENSMUSG00000034120.19	Srsf2	3	1	Kidney, Muscle, Liver	3	1.6290988804223345	3	Kidney, Muscle, Liver	0.359213213302511
Female	ENSMUSG00000042579.4	4632404H12Rik	ENSMUSG00000028053.14	Ash1l	3	1	Kidney, Muscle, Liver	3	0.7773603261641607	3	Kidney, Muscle, Liver	0.3568762547153047
Male	ENSMUSG00000104094.2	Gm37314	ENSMUSG00000037286.16	Stag1	3	1	Ileon, Kidney, Muscle, Liver	4	1.5394232956823382	3	Kidney, Muscle, Liver	0.3533336147998193
Male	ENSMUSG00000104383.2	Gm37553	ENSMUSG00000037286.16	Stag1	3	1	Kidney, Muscle, Liver	3	1.2796538529608794	3	Kidney, Muscle, Liver	0.3533336147998193
Female	ENSMUSG00000119986.1	ENSMUSG00000119986	ENSMUSG00000038371.16	Sbf2	3	1	Kidney, Muscle, Liver	3	1.7082094882111658	3	Kidney, Muscle, Liver	0.31665349837287143
Male	ENSMUSG00000113424.2	Gm48161	ENSMUSG00000006191.18	Cdkal1	3	1	Kidney, Muscle, Liver	3	1.1728540891470425	3	Kidney, Muscle, Liver	0.29554515658437003
Male	ENSMUSG00000097503.4	3110045C21Rik	ENSMUSG00000026667.15	Uhmk1	3	1	Ileon, Kidney, Liver	3	-1.1257100010846686	3	Ileon, Kidney, Liver	-0.38644256151649115
Female	ENSMUSG00000080058.3	Gm11175	ENSMUSG00000036199.10	Ndufa13	3	1	Kidney, Muscle, Liver, Colon	4	-0.8731920424065684	3	Kidney, Muscle, Liver	-0.4490864238205959
Female	ENSMUSG00000080058.3	Gm11175	ENSMUSG00000002393.15	Nr2f6	3	1	Kidney, Muscle, Liver, Colon	4	-0.8731920424065684	3	Kidney, Muscle, Liver	-0.5142496077051625
Female	ENSMUSG00000080058.3	Gm11175	ENSMUSG00000034880.8	Mrpl34	3	1	Kidney, Muscle, Liver, Colon	4	-0.8731920424065684	3	Kidney, Muscle, Liver	-0.5210069184752394
Male	ENSMUSG00000104459.2	Gm37824	ENSMUSG00000026768.11	Itga8	3	1	Kidney, Muscle, Liver	3	-1.002423039131537	3	Kidney, Muscle, Liver	-0.6058100300958152
Male	ENSMUSG00000070392.6	Gm20634	ENSMUSG00000015711.9	Prune1	3	1	Kidney, Muscle, Liver	3	-1.7451421096707669	3	Kidney, Muscle, Liver	-0.6910632257917694
Female	ENSMUSG00000121339.1	Mfsd4b3-ps	ENSMUSG00000019843.15	Fyn	3	1	Kidney, Muscle, Liver	3	-0.60305378435755	3	Kidney, Muscle, Liver	-0.7781763672071556
Female	ENSMUSG00000070392.6	Gm20634	ENSMUSG00000045934.16	Mtmr11	3	1	Kidney, Muscle, Liver	3	-1.4927080164166457	3	Kidney, Muscle, Liver	-0.7990071124810093
Female	ENSMUSG00000118406.2	Terc	ENSMUSG00000045934.16	Mtmr11	3	1	Ileon, Kidney, Muscle, Liver, Colon	5	-1.4263894992063808	3	Kidney, Muscle, Liver	-0.7990071124810093
Female	ENSMUSG00000080058.3	Gm11175	ENSMUSG00000049988.6	Lrrc25	3	1	Kidney, Muscle, Liver, Colon	4	-0.8731920424065684	3	Kidney, Muscle, Liver	-0.8144211010519721
Female	ENSMUSG00000080058.3	Gm11175	ENSMUSG00000071076.9	Jund	3	1	Kidney, Muscle, Liver, Colon	4	-0.8731920424065684	3	Kidney, Muscle, Liver	-0.848047608330998
Male	ENSMUSG00000114104.2	Gm47585	ENSMUSG00000021458.18	Aopep	3	1	Colon	1	-0.9511611483629083	1	Colon	-0.8737554121721007
Female	ENSMUSG00000080058.3	Gm11175	ENSMUSG00000046718.9	Bst2	3	1	Kidney, Muscle, Liver, Colon	4	-0.8731920424065684	3	Kidney, Muscle, Liver	-0.9565013874483244
Female	ENSMUSG00000121494.1	9030619P08Rik	ENSMUSG00000022587.16	Ly6e	3	1	Ileon, Kidney, Liver	3	-2.6687216888099328	3	Ileon, Kidney, Liver	-1.3688200200254763
Female	ENSMUSG00000121494.1	9030619P08Rik	ENSMUSG00000075602.11	Ly6a	3	1	Ileon, Kidney, Liver	3	-2.6687216888099328	3	Ileon, Kidney, Liver	-1.7613818773926442
Male	ENSMUSG00000070392.6	Gm20634	ENSMUSG00000081058.6	H3c15	3	1	Kidney, Muscle, Liver	3	-1.7451421096707669	3	Kidney, Muscle, Liver	-2.762087610691171
Female	ENSMUSG00000070392.6	Gm20634	ENSMUSG00000081058.6	H3c15	3	1	Kidney, Muscle, Liver	3	-1.4927080164166457	3	Kidney, Muscle, Liver	-3.0220138910686694
Female	ENSMUSG00000118406.2	Terc	ENSMUSG00000081058.6	H3c15	3	1	Ileon, Kidney, Muscle, Liver, Colon	5	-1.4263894992063808	3	Kidney, Muscle, Liver	-3.0220138910686694
Female	ENSMUSG00000074373.7	Gm10680	ENSMUSG00000032080.7	Apoa4	2	1	Ileon	1	5.903300761894725	1	Ileon	6.057021045831169
Male	ENSMUSG00000086868.2	Gm15883	ENSMUSG00000074254.5	Cyp2a4	2	1	Liver	1	1.956685313064421	1	Liver	5.78922692122795
Male	ENSMUSG00000113424.2	Gm48161	ENSMUSG00000021356.11	Irf4	2	1	Kidney, Muscle, Liver	3	1.1728540891470425	2	Kidney, Muscle	5.4363697810390175
Male	ENSMUSG00000015451.17	C4a	ENSMUSG00000067235.15	H2-Q10	2	1	Muscle	1	2.1385514732692026	1	Muscle	5.0720472140009125
Male	ENSMUSG00000089281.3	Scarna6	ENSMUSG00000090171.2	Ugt1a2	2	1	Kidney, Liver, Heart	3	1.2562261776226158	2	Kidney, Liver	4.948579226871148
Male	ENSMUSG00000092220.2	Gm20528	ENSMUSG00000090171.2	Ugt1a2	2	1	Kidney, Liver, Colon	3	1.6286908803489926	2	Kidney, Liver	4.948579226871148
Female	ENSMUSG00000074373.7	Gm10680	ENSMUSG00000032081.11	Apoc3	2	1	Ileon	1	5.903300761894725	1	Ileon	4.811000099824764
Male	ENSMUSG00000099094.2	Gm19569	ENSMUSG00000111709.2	Gm3776	2	1	Kidney, Colon	2	1.7342533465243035	2	Kidney, Colon	4.803767546642269
Male	ENSMUSG00000099094.2	Gm19569	ENSMUSG00000074183.4	Gsta1	2	1	Kidney, Colon	2	1.7342533465243035	2	Kidney, Colon	4.434408208585247
Male	ENSMUSG00000100975.3	Gm28875	ENSMUSG00000079012.12	Serpina3m	2	1	Kidney, Muscle, Heart	3	1.5908144267753805	2	Kidney, Muscle	4.396705463988032
Male	ENSMUSG00000113722.3	Snhg10	ENSMUSG00000079012.12	Serpina3m	2	1	Kidney, Muscle	2	0.9201214662988317	2	Kidney, Muscle	4.396705463988032
Male	ENSMUSG00000086782.4	E130102H24Rik	ENSMUSG00000057722.18	Lepr	2	1	Kidney, Muscle, Liver	3	1.129549867138811	2	Kidney, Liver	4.025007320070975
Male	ENSMUSG00000087361.8	0610043K17Rik	ENSMUSG00000057722.18	Lepr	2	1	Kidney, Muscle, Liver	3	1.666343853493137	2	Kidney, Liver	4.025007320070975
Female	ENSMUSG00000015451.17	C4a	ENSMUSG00000067235.15	H2-Q10	2	1	Muscle	1	2.257618467078166	1	Muscle	3.9480403276394997
